,movieId,tmdbId,title
1454,3943,24664.0,Bamboozled
1455,3945,20455.0,Digimon: The Movie
1456,3946,10461.0,Get Carter
1457,3948,1597.0,Meet the Parents 
1458,3949,641.0,Requiem for a Dream 
1459,3951,63956.0,Two Family House 
1460,3952,6521.0,The Contender
1461,3955,16888.0,The Ladies Man
1462,3967,71.0,Billy Elliot 
1463,3968,1636.0,Bedazzled
1464,3969,10647.0,Pay It Forward
1465,3972,12207.0,The Legend of Drunken Master
1466,3973,11531.0,Book of Shadows: Blair Witch 2
1467,3974,24100.0,The Little Vampire
1468,3977,4327.0,Charlie's Angels
1469,3978,4958.0,The Legend of Bagger Vance
1470,3979,9678.0,Little Nicky
1471,3980,11978.0,Men of Honor
1472,3981,8870.0,Red Planet
1473,3983,14295.0,You Can Count on Me 
1474,3984,681.0,Diamonds Are Forever
1475,3986,8452.0,The 6th Day
1476,3988,8871.0,How the Grinch Stole Christmas  
1477,3990,16340.0,Rugrats in Paris: The Movie
1478,3991,10481.0,102 Dalmatians
1479,3993,10876.0,Quills
1480,3994,9741.0,Unbreakable 
1481,3996,146.0,"Crouching Tiger, Hidden Dragon  "
1482,3998,11983.0,Proof of Life
1483,3999,11678.0,Vertical Limit
1484,4000,2669.0,The Bounty
1485,4005,708.0,The Living Daylights
1486,4007,10673.0,Wall Street 
1487,4008,2604.0,Born on the Fourth of July
1488,4009,10132.0,Talk Radio
1489,4011,107.0,Snatch
1490,4012,40820.0,Punchline 
1491,4014,392.0,Chocolat
1492,4015,8859.0,"Dude, Where's My Car? "
1493,4016,11688.0,The Emperor's New Groove
1494,4017,12509.0,Pollock
1495,4018,3981.0,What Women Want
1496,4019,711.0,Finding Forrester 
1497,4022,8358.0,Cast Away
1498,4023,5994.0,The Family Man
1499,4024,25520.0,"House of Mirth, The "
1500,4025,1493.0,Miss Congeniality 
1501,4027,134.0,"O Brother, Where Art Thou? "
1502,4029,21991.0,State and Main 
1503,4030,10577.0,Dracula 2000
1504,4031,21355.0,All the Pretty Horses
1505,4032,29122.0,An Everlasting Piece
1506,4033,11973.0,Thirteen Days
1507,4034,1900.0,Traffic 
1508,4035,44853.0,The Claim
1509,4036,10873.0,Shadow of the Vampire
1510,4046,43258.0,Friendly Persuasion 
1511,4047,10655.0,Gettysburg
1512,4052,9989.0,Antitrust
1513,4053,18828.0,Double Take
1514,4054,9816.0,Save the Last Dance
1515,4056,5955.0,The Pledge
1516,4062,11191.0,Mystic Pizza
1517,4069,2018.0,The Wedding Planner
1518,4077,47943.0,With a Friend Like Harry...  
1519,4084,96.0,Beverly Hills Cop II
1520,4085,90.0,Beverly Hills Cop
1521,4090,19933.0,The Brave Little Toaster
1522,4105,764.0,"Evil Dead, The "
1523,4113,52780.0,"Glass Menagerie, The "
1524,4116,34101.0,Hollywood Shuffle
1525,4117,32054.0,Hope and Glory 
1526,4123,12704.0,Ishtar
1527,4124,580.0,Jaws: The Revenge
1528,4128,1547.0,The Lost Boys
1529,4138,51521.0,My Demon Lover 
1530,4141,24940.0,Head Over Heels
1531,4143,10984.0,Valentine
1532,4144,843.0,In the Mood For Love  
1533,4149,10878.0,Saving Silverman
1534,4153,16300.0,Down to Earth
1535,4154,19405.0,Recess: School's Out
1536,4155,1921.0,Sweet November
1537,4158,23685.0,Monkeybone
1538,4159,12138.0,3000 Miles to Graceland
1539,4160,48217.0,"Widow of St. Pierre, The  "
1540,4161,6073.0,The Mexican
1541,4164,25208.0,"Caveman's Valentine, The "
1542,4166,19513.0,Series 7: The Contenders 
1543,4167,2749.0,15 Minutes
1544,4168,10050.0,Get Over It
1545,4171,95682.0,Long Night's Journey Into Day 
1546,4174,2302.0,Avalon 
1547,4184,19490.0,"Bishop's Wife, The "
1548,4189,2428.0,"Greatest Story Ever Told, The "
1549,4190,22013.0,Elmer Gantry 
1550,4191,15598.0,Alfie 
1551,4194,56137.0,I Know Where I'm Going! 
1552,4200,9594.0,Double Impact
1553,4203,2453.0,Harley Davidson and the Marlboro Man
1554,4204,33676.0,Losin' It 
1555,4210,11454.0,Manhunter 
1556,4211,38718.0,Reversal of Fortune 
1557,4214,14052.0,Revenge of the Nerds 
1558,4218,21309.0,River's Edge 
1559,4221,20704.0,Necessary Roughness 
1560,4223,853.0,Enemy at the Gates 
1561,4224,10877.0,Exit Wounds
1562,4226,77.0,Memento 
1563,4228,10833.0,Heartbreakers
1564,4229,20309.0,Say It Isn't So
1565,4231,12658.0,Someone Like You...
1566,4232,10054.0,Spy Kids 
1567,4233,10646.0,Tomcats
1568,4234,2575.0,The Tailor of Panama
1569,4235,55.0,Amores perros
1570,4238,2043.0,Along Came a Spider
1571,4239,4133.0,Blow
1572,4240,56715.0,Just Visiting
1573,4241,10991.0,Pokémon: Spell of the Unknown
1574,4243,26791.0,Brigham City
1575,4246,634.0,Bridget Jones's Diary 
1576,4247,10956.0,Joe Dirt
1577,4248,19366.0,Josie and the Pussycats
1578,4252,13898.0,The Circle
1579,4254,9290.0,Crocodile Dundee in Los Angeles
1580,4255,13166.0,Freddy Got Fingered
1581,4259,52654.0,"Luzhin Defence, The "
1582,4262,111.0,Scarface 
1583,4263,32488.0,Days of Wine and Roses 
1584,4265,10477.0,Driven
1585,4268,24113.0,Town & Country
1586,4270,1734.0,The Mummy Returns
1587,4275,849.0,Krull
1588,4292,40842.0,Norma Rae 
1589,4296,9062.0,Love Story 
1590,4299,9476.0,A Knight's Tale
1591,4305,5852.0,Angel Eyes
1592,4306,808.0,Shrek 
1593,4308,824.0,Moulin Rouge!
1594,4310,676.0,Pearl Harbor
1595,4312,26813.0,Himalaya  
1596,4316,50541.0,Ice Castles 
1597,4326,1632.0,Mississippi Burning 
1598,4333,11896.0,Throw Momma from the Train 
1599,4340,11090.0,The Animal
1600,4343,9397.0,Evolution 
1601,4344,9705.0,Swordfish
1602,4347,29937.0,Divided We Fall  
1603,4349,10364.0,Catch-22
1604,4356,759.0,Gentlemen Prefer Blondes 
1605,4359,10653.0,"Seven Year Itch, The "
1606,4361,9576.0,Tootsie 
1607,4366,10865.0,Atlantis: The Lost Empire
1608,4367,1995.0,Lara Croft: Tomb Raider
1609,4368,10808.0,Dr. Dolittle 2
1610,4369,9799.0,The Fast and the Furious
1611,4370,644.0,A.I. Artificial Intelligence 
1612,4371,16161.0,Baby Boy
1613,4372,10691.0,Crazy/Beautiful
1614,4373,10615.0,Pootie Tang
1615,4378,11826.0,Sexy Beast
1616,4380,9301.0,"Princess and the Warrior, The  "
1617,4386,10992.0,Cats & Dogs
1618,4387,2140.0,Kiss of the Dragon
1619,4388,4248.0,Scary Movie 2
1620,4396,11286.0,"Cannonball Run, The "
1621,4404,10728.0,Faust 
1622,4406,11697.0,The Man Who Shot Liberty Valance
1623,4407,6106.0,Salvador
1624,4422,10238.0,Cries and Whispers
1625,4428,11536.0,The Misfits
1626,4429,10339.0,Moby Dick
1627,4442,13938.0,The Last Dragon
1628,4446,2114.0,Final Fantasy: The Spirits Within 
1629,4447,8835.0,Legally Blonde 
1630,4448,11371.0,"Score, The "
1631,4450,9517.0,Bully
1632,4452,15745.0,Made
1633,4453,24977.0,Michael Jordan to the Max
1634,4454,36107.0,More 
1635,4465,10868.0,"Accused, The "
1636,4476,12710.0,Big Business 
1637,4477,30502.0,Big Top Pee-Wee 
1638,4482,17170.0,"Bright Lights, Big City"
1639,4489,9602.0,Coming to America 
1640,4495,27397.0,Crossing Delancey 
1641,4517,49365.0,Lady in White
1642,4519,12144.0,The Land Before Time
1643,4526,12120.0,My Stepmother Is an Alien 
1644,4533,10925.0,The Return of the Living Dead
1645,4535,24266.0,The Man from Snowy River
1646,4537,18197.0,Running on Empty 
1647,4545,2605.0,Short Circuit 
1648,4546,8740.0,"Vanishing, The  "
1649,4552,41428.0,"Tetsuo, the Ironman  "
1650,4553,8337.0,They Live
1651,4558,9493.0,Twins 
1652,4571,1648.0,Bill & Ted's Excellent Adventure 
1653,4572,4105.0,Black Rain
1654,4600,17190.0,Gross Anatomy  
1655,4612,4486.0,Jesus of Montreal  
1656,4621,9494.0,Look Who's Talking 
1657,4623,9942.0,Major League 
1658,4628,9686.0,New York Stories
1659,4638,331.0,Jurassic Park III 
1660,4639,11467.0,America's Sweethearts 
1661,4640,327.0,Brother
1662,4641,1548.0,Ghost World 
1663,4642,13403.0,Hedwig and the Angry Inch
1664,4643,869.0,Planet of the Apes
1665,4645,36095.0,Cure
1666,4654,10135.0,Road House
1667,4661,12150.0,Sea of Love
1668,4673,9618.0,Tango & Cash
1669,4676,22102.0,Troop Beverly Hills
1670,4677,6951.0,Turner & Hooch 
1671,4678,11959.0,UHF 
1672,4688,41784.0,Black Robe 
1673,4690,2148.0,The Cotton Club
1674,4699,2057.0,Original Sin
1675,4700,9880.0,The Princess Diaries
1676,4701,5175.0,Rush Hour 2
1677,4708,44258.0,Marat/Sade 
1678,4709,20391.0,Paint Your Wagon
1679,4718,2770.0,American Pie 2
1680,4719,12610.0,Osmosis Jones
1681,4720,1933.0,The Others
1682,4721,13496.0,American Outlaws
1683,4725,10972.0,Session 9 
1684,4727,1722.0,Captain Corelli's Mandolin
1685,4728,9896.0,Rat Race
1686,4732,9683.0,Bubble Boy
1687,4733,2779.0,The Curse of the Jade Scorpion
1688,4734,2294.0,Jay and Silent Bob Strike Back
1689,4735,10016.0,Ghosts of Mars
1690,4736,26602.0,Summer Catch
1691,4744,8922.0,Jeepers Creepers
1692,4745,11065.0,O
1693,4749,18885.0,3 Ninjas Kick Back
1694,4756,11370.0,The Musketeer
1695,4757,12508.0,Rock Star
1696,4759,25462.0,Two Can Play That Game
1697,4765,18734.0,L.I.E.
1698,4770,2176.0,The Glass House
1699,4771,20857.0,Hardball
1700,4772,22617.0,Dinner Rush
1701,4774,2185.0,Big Trouble
1702,4775,10696.0,Glitter
1703,4776,2034.0,Training Day
1704,4787,11521.0,Little Man Tate 
1705,4799,11576.0,"It's a Mad, Mad, Mad, Mad World"
1706,4801,43802.0,"Little Foxes, The "
1707,4804,248.0,Pocketful of Miracles
1708,4808,1644.0,"Vanishing, The "
1709,4809,12502.0,Silkwood 
1710,4812,13766.0,SpaceCamp 
1711,4814,12103.0,Don't Say a Word
1712,4815,11313.0,Hearts in Atlantis
1713,4816,9398.0,Zoolander 
1714,4821,10866.0,Joy Ride
1715,4822,34549.0,Max Keeble's Big Move
1716,4823,9778.0,Serendipity 
1717,4831,40932.0,Can't Stop the Music
1718,4835,16769.0,Coal Miner's Daughter 
1719,4844,3172.0,Bandits
1720,4845,17708.0,Corky Romano
1721,4848,1018.0,Mulholland Drive
1722,4857,14811.0,Fiddler on the Roof 
1723,4865,768.0,From Hell
1724,4866,2100.0,The Last Castle
1725,4867,11091.0,Riding in Cars with Boys
1726,4874,167.0,K-PAX 
1727,4876,9378.0,Thir13en Ghosts
1728,4878,141.0,Donnie Darko 
1729,4879,10034.0,High Heels and Low Lifes
1730,4880,11457.0,Life as a House
1731,4881,10778.0,"Man Who Wasn't There, The "
1732,4885,11456.0,Domestic Disturbance
1733,4886,585.0,"Monsters, Inc."
1734,4887,10796.0,The One
1735,4890,9889.0,Shallow Hal
1736,4896,671.0,Harry Potter and the Sorcerer's Stone  
1737,4898,20794.0,Novocaine
1738,4899,11469.0,Black Knight
1739,4900,14369.0,Out Cold
1740,4901,1535.0,Spy Game
1741,4902,1433.0,"Devil's Backbone, The  "
1742,4903,1999.0,In the Bedroom
1743,4915,16441.0,The Beastmaster
1744,4919,10656.0,Subway
1745,4920,32847.0,"Now, Voyager "
1746,4932,11033.0,Dressed to Kill
1747,4941,3604.0,Flash Gordon
1748,4958,8007.0,Behind Enemy Lines
1749,4962,13503.0,Texas Rangers
1750,4963,161.0,Ocean's Eleven 
1751,4965,31064.0,The Business of Strangers
1752,4969,4886.0,And Then There Were None 
1753,4970,228.0,"Blue Angel, The  "
1754,4973,194.0,Amelie  
1755,4974,11397.0,Not Another Teen Movie
1756,4975,1903.0,Vanilla Sky
1757,4976,11889.0,Iris
1758,4979,9428.0,"Royal Tenenbaums, The "
1759,4980,1649.0,Bill & Ted's Bogus Journey 
1760,4985,24264.0,Sheena
1761,4989,8386.0,How High
1762,4990,12589.0,Jimmy Neutron: Boy Genius
1763,4991,12312.0,Joe Somebody
1764,4992,11232.0,Kate & Leopold
1765,4993,120.0,"Lord of the Rings: The Fellowship of the Ring, The "
1766,4994,11086.0,The Majestic
1767,4995,453.0,"Beautiful Mind, A "
1768,4998,11414.0,"Defiant Ones, The "
1769,5008,37257.0,Witness for the Prosecution 
1770,5009,8489.0,Ali
1771,5010,855.0,Black Hawk Down
1772,5012,10269.0,Yentl 
1773,5013,5279.0,Gosford Park
1774,5014,10950.0,I Am Sam
1775,5015,1365.0,Monster's Ball 
1776,5016,6440.0,The Shipping News
1777,5034,18317.0,"Truly, Madly, Deeply "
1778,5039,848.0,Dragonslayer
1779,5040,9610.0,Conan the Destroyer
1780,5046,4965.0,Impostor
1781,5047,11891.0,Kung Pow: Enter the Fist
1782,5048,11888.0,Snow Dogs
1783,5064,11362.0,The Count of Monte Cristo 
1784,5065,2637.0,The Mothman Prophecies
1785,5066,10229.0,A Walk to Remember
1786,5076,34723.0,The Adventures of Huck Finn
1787,5080,20009.0,Slackers
1788,5081,2084.0,Birthday Girl
1789,5088,4031.0,Going Places  
1790,5092,11870.0,Big Fat Liar
1791,5093,9884.0,Collateral Damage
1792,5094,11535.0,Rollerball
1793,5096,11212.0,Baby's Day Out
1794,5106,17130.0,Crossroads
1795,5107,10592.0,Hart's War
1796,5108,8470.0,John Q
1797,5109,16690.0,Return to Never Land
1798,5110,39939.0,Super Troopers
1799,5112,14778.0,Last Orders
1800,5114,32499.0,"Bad and the Beautiful, The "
1801,5120,993.0,Sleuth 
1802,5127,10052.0,Dragonfly
1803,5128,11979.0,Queen of the Damned
1804,5134,9991.0,Mean Machine
1805,5135,480.0,Monsoon Wedding 
1806,5139,23479.0,"Bad News Bears, The "
1807,5151,2752.0,40 Days and 40 Nights
1808,5152,10590.0,We Were Soldiers
1809,5170,13950.0,All About the Benjamins
1810,5171,2135.0,The Time Machine
1811,5213,38147.0,"Oh, God! Book II "
1812,5218,425.0,Ice Age
1813,5219,1576.0,Resident Evil
1814,5222,15647.0,Kissing Jessica Stein
1815,5224,38880.0,Promises 
1816,5225,1391.0,Y Tu Mamá También
1817,5238,42750.0,Return of the Secaucus 7 
1818,5254,36586.0,Blade II 
1819,5255,6020.0,Sorority Boys
1820,5256,39541.0,Stolen Summer
1821,5258,18292.0,George Washington
1822,5264,15028.0,Clockstoppers
1823,5265,9275.0,Death to Smoochy
1824,5266,4547.0,Panic Room 
1825,5267,14635.0,The Rookie
1826,5282,11560.0,High Crimes
1827,5283,11452.0,National Lampoon’s Van Wilder
1828,5285,35944.0,Lucky Break
1829,5291,548.0,Rashomon  
1830,5293,1537.0,Changing Lanes
1831,5294,12149.0,Frailty 
1832,5296,11812.0,The Sweetest Thing
1833,5299,8346.0,My Big Fat Greek Wedding
1834,5304,307.0,"Rome, Open City   "
1835,5308,12154.0,Three Men and a Baby
1836,5312,11892.0,Murder by Numbers
1837,5313,9334.0,The Scorpion King
1838,5316,10491.0,Enigma 
1839,5319,18079.0,Nine Queens
1840,5323,11470.0,Jason X
1841,5324,16643.0,Life or Something Like It
1842,5325,1282.0,Dogtown and Z-Boys
1843,5329,11468.0,Salton Sea
1844,5347,13201.0,Deuces Wild
1845,5348,9689.0,Hollywood Ending
1846,5349,557.0,Spider-Man 
1847,5353,55106.0,Butterflies Are Free 
1848,5361,12227.0,White Fang
1849,5363,10985.0,The New Guy
1850,5364,2251.0,Unfaithful
1851,5377,245.0,About a Boy 
1852,5378,1894.0,Star Wars: Episode II - Attack of the Clones
1853,5379,4012.0,"Believer, The "
1854,5380,9026.0,The Importance of Being Earnest
1855,5385,13963.0,The Last Waltz
1856,5387,1957.0,Enough
1857,5388,320.0,Insomnia 
1858,5389,9023.0,Spirit: Stallion of the Cimarron
1859,5391,17734.0,Thirteen Conversations About One Thing
1860,5398,53229.0,Requiem for a Heavyweight 
1861,5400,4614.0,The Sum of All Fears
1862,5401,12277.0,Undercover Brother
1863,5404,15677.0,84 Charing Cross Road 
1864,5410,811.0,Silent Running
1865,5414,3132.0,Bad Company
1866,5415,9583.0,Divine Secrets of the Ya-Ya Sisterhood
1867,5418,2501.0,The Bourne Identity
1868,5419,9637.0,Scooby-Doo
1869,5420,12100.0,Windtalkers
1870,5421,16857.0,The Dangerous Lives of Altar Boys
1871,5424,27451.0,Harvard Man
1872,5440,13909.0,She Wore a Yellow Ribbon
1873,5443,35696.0,Juwanna Mann
1874,5444,11544.0,Lilo & Stitch
1875,5445,180.0,Minority Report 
1876,5446,9555.0,Rabbit-Proof Fence 
1877,5447,57022.0,Sunshine State
1878,5448,17710.0,Hey Arnold! The Movie
1879,5449,2022.0,Mr. Deeds
1880,5450,50035.0,Lovely & Amazing 
1881,5451,9719.0,Pumpkin 
1882,5458,21972.0,Like Mike
1883,5459,608.0,Men in Black II   
1884,5462,17043.0,The Crocodile Hunter: Collision Course
1885,5463,6278.0,Reign of Fire
1886,5464,4147.0,Road to Perdition 
1887,5470,20324.0,The Importance of Being Earnest 
1888,5472,14902.0,1776
1889,5475,2721.0,Z 
1890,5476,11442.0,Halloween: Resurrection
1891,5478,8869.0,Eight Legged Freaks
1892,5479,8665.0,K-19: The Widowmaker
1893,5480,10996.0,Stuart Little 2
1894,5481,818.0,Austin Powers in Goldmember
1895,5483,29047.0,"Kid Stays in the Picture, The "
1896,5485,39141.0,Tadpole
1897,5498,3780.0,Red Beard  
1898,5499,10786.0,Robin and Marian
1899,5501,13908.0,The Master of Disguise
1900,5502,2675.0,Signs 
1901,5504,9488.0,Spy Kids 2: The Island of Lost Dreams
1902,5505,9962.0,"Good Girl, The "
1903,5506,9573.0,Blood Work
1904,5507,7451.0,xXx
1905,5513,20337.0,Martin Lawrence Live: Runteldat
1906,5523,11692.0,The Adventures of Pluto Nash
1907,5524,9266.0,Blue Crush
1908,5527,30072.0,Possession 
1909,5528,9357.0,One Hour Photo 
1910,5529,12771.0,Serving Sara
1911,5531,15070.0,Undisputed
1912,5548,9941.0,Down and Out in Beverly Hills 
1913,5550,39833.0,Love Me Tender
1914,5556,9544.0,FearDotCom
1915,5563,13536.0,City By The Sea
1916,5564,20616.0,Swimfan
1917,5572,10611.0,Barbershop
1918,5573,12770.0,Stealing Harvard
1919,5574,4108.0,The Transporter
1920,5575,55903.0,Betty Fisher and Other Stories
1921,5577,9685.0,Igby Goes Down 
1922,5596,34086.0,Spaced Invaders
1923,5601,19049.0,"Yearling, The "
1924,5603,32961.0,"Lavender Hill Mob, The "
1925,5609,10550.0,Ballistic: Ecks vs. Sever
1926,5610,9034.0,The Banger Sisters
1927,5611,9093.0,The Four Feathers
1928,5613,1958.0,8 Women
1929,5617,11013.0,Secretary
1930,5618,129.0,Spirited Away  
1931,5620,11529.0,Sweet Home Alabama
1932,5621,10771.0,The Tuxedo
1933,5625,31005.0,Moonlight Mile
1934,5628,2110.0,Wasabi
1935,5629,15173.0,Jonah: A VeggieTales Movie 
1936,5630,9533.0,Red Dragon 
1937,5632,4107.0,Bloody Sunday
1938,5633,10575.0,Heaven 
1939,5636,9260.0,Welcome to Collinwood
1940,5644,19140.0,"Pride of the Yankees, The "
1941,5664,37964.0,Brown Sugar
1942,5665,7501.0,Knockaround Guys
1943,5666,1809.0,The Rules of Attraction
1944,5667,13768.0,Tuck Everlasting
1945,5668,10994.0,White Oleander
1946,5669,1430.0,Bowling for Columbine 
1947,5673,8051.0,Punch-Drunk Love 
1948,5675,12779.0,Swept Away
1949,5678,1613.0,The 51st State
1950,5680,14112.0,Auto Focus
1951,5682,15192.0,"Grey Zone, The "
1952,5685,30309.0,Real Women Have Curves 
1953,5690,12477.0,Grave of the Fireflies  
1954,5694,10805.0,Staying Alive 
1955,5712,11644.0,Blow Out
1956,5721,25773.0,"Chosen, The "
1957,5745,25113.0,The Four Seasons
1958,5747,11646.0,Gallipoli 
1959,5768,16471.0,Modern Problems
1960,5784,9645.0,Ghost Ship
1961,5785,9012.0,Jackass: The Movie
1962,5788,12454.0,All or Nothing
1963,5791,1360.0,Frida 
1964,5792,13441.0,Roger Dodger 
1965,5802,19662.0,"World of Henry Orient, The "
1966,5803,8427.0,I Spy
1967,5804,9021.0,The Santa Clause 2
1968,5809,9280.0,Femme Fatale
1969,5810,65.0,8 Mile
1970,5812,10712.0,Far from Heaven 
1971,5816,672.0,Harry Potter and the Chamber of Secrets 
1972,5817,16351.0,Ararat
1973,5818,542.0,The Crime of Padre Amaro
1974,5820,30192.0,Standing in the Shadows of Motown 
1975,5829,34341.0,Men with Brooms
1976,5841,13888.0,Return to the Blue Lagoon
1977,5872,36669.0,Die Another Day
1978,5873,17187.0,The Emperor's Club
1979,5874,10426.0,Friday After Next
1980,5875,32625.0,Personal Velocity 
1981,5876,8198.0,"Quiet American, The "
1982,5878,64.0,Talk to Her  
1983,5880,15074.0,Extreme Ops
1984,5882,9016.0,Treasure Planet
1985,5883,16028.0,They
1986,5890,6007.0,Elling
1987,5899,14433.0,Zulu 
1988,5900,9932.0,Analyze That
1989,5902,2757.0,Adaptation.
1990,5903,7299.0,Equilibrium
1991,5927,16363.0,The Best Little Whorehouse in Texas
1992,5941,13497.0,Drumline
1993,5943,7303.0,Maid in Manhattan
1994,5944,201.0,Star Trek: Nemesis
1995,5945,2755.0,About Schmidt
1996,5951,18602.0,Morvern Callar
1997,5952,121.0,"Lord of the Rings: The Two Towers, The "
1998,5954,1429.0,25th Hour 
1999,5955,13435.0,Antwone Fisher
2000,5956,3131.0,Gangs of New York
2001,5957,2642.0,Two Weeks Notice
2002,5959,11022.0,Narc
2003,5970,4032.0,My Girl
2004,5971,8392.0,My Neighbor Totoro  
2005,5989,640.0,Catch Me If You Can 
2006,5991,1574.0,Chicago 
2007,5992,590.0,The Hours
2008,5994,29339.0,Nicholas Nickleby 
2009,5995,423.0,"Pianist, The "
2010,6002,15395.0,Love Liza 
2011,6003,4912.0,Confessions of a Dangerous Mind 
2012,144606,4912.0,Confessions of a Dangerous Mind 
2013,6006,12090.0,Just Married
2014,6012,9582.0,A Guy Thing
2015,6013,10628.0,Kangaroo Jack
2016,6016,598.0,City of God  
2017,6020,43886.0,Alice Adams 
2018,6027,14667.0,Dogfight 
2019,6031,34148.0,Imitation of Life 
2020,6040,10727.0,Darkness Falls
2021,6041,9045.0,Amen. 
2022,6055,39349.0,Sugar Hill
2023,6058,9358.0,Final Destination 2 
2024,6060,9027.0,The Guru
2025,6063,10894.0,May 
2026,6078,10724.0,Firefox
2027,6090,81001.0,Kiss Me Goodbye 
2028,6101,15600.0,Missing 
2029,6104,11949.0,Monty Python Live at the Hollywood Bowl 
2030,6107,42130.0,Night of the Shooting Stars  
2031,6155,9919.0,How to Lose a Guy in 10 Days
2032,6156,6038.0,Shanghai Knights 
2033,6157,9480.0,Daredevil 
2034,6158,14873.0,The Jungle Book 2
2035,6159,13132.0,All the Real Girls 
2036,6162,1956.0,Gerry
2037,6163,12112.0,He Loves Me... He Loves Me Not  
2038,6170,17264.0,"Black Stallion, The "
2039,6178,33364.0,"Patch of Blue, A "
2040,6181,59401.0,"Red Badge of Courage, The "
2041,6183,4952.0,Pillow Talk 
2042,6185,4911.0,Dark Blue
2043,6186,16072.0,Gods and Generals
2044,6187,11615.0,The Life of David Gale
2045,6188,11635.0,Old School 
2046,6193,14293.0,Poolhall Junkies
2047,6195,105024.0,Stone Reader 
2048,6196,10623.0,Cradle 2 the Grave
2049,6197,9613.0,Spider 
2050,6201,21867.0,Lady Jane 
2051,6212,10678.0,Bringing Down the House
2052,6213,9567.0,Tears of the Sun
2053,6214,979.0,Irreversible  
2054,6216,1591.0,Nowhere in Africa  
2055,6218,455.0,Bend It Like Beckham 
2056,6219,10632.0,The Hunted
2057,6220,10929.0,Willard
2058,6223,12079.0,Spun
2059,6228,23159.0,"Talk of the Town, The "
2060,6232,15347.0,Born Free 
2061,6235,8996.0,Europa Europa  
2062,6238,12157.0,Green Card 
2063,6242,2671.0,Ringu  
2064,6244,45129.0,Salaam Bombay! 
2065,6245,42618.0,Sweet Charity 
2066,6249,9557.0,Boat Trip
2067,6250,6171.0,Dreamcatcher
2068,6254,14675.0,"Awful Truth, The "
2069,6263,10782.0,Basic
2070,6264,9341.0,The Core
2071,6265,9776.0,Head of State
2072,6266,10735.0,What a Girl Wants
2073,6268,25461.0,Raising Victor Vargas 
2074,6269,51927.0,Stevie 
2075,6273,17057.0,In a Lonely Place 
2076,6279,6016.0,The Good Thief
2077,6280,8409.0,A Man Apart
2078,6281,1817.0,Phone Booth 
2079,6283,11299.0,Cowboy Bebop: The Movie  
2080,6286,7294.0,"Man Without a Past, The  "
2081,6288,14290.0,Better Luck Tomorrow 
2082,6289,24982.0,Ghosts of the Abyss 
2083,6290,2662.0,House of 1000 Corpses 
2084,6291,12093.0,Lilya 4-Ever  
2085,6294,11817.0,Bulletproof Monk
2086,6295,24621.0,Chasing Papi
2087,6296,13370.0,"Mighty Wind, A "
2088,6297,8326.0,Holes 
2089,6298,13411.0,Malibu's Most Wanted
2090,6299,11516.0,Winged Migration  
2091,6303,10514.0,The Andromeda Strain
2092,6305,1714.0,Fahrenheit 451 
2093,6308,9930.0,Legal Eagles 
2094,6316,24961.0,The Wiz
2095,6322,10743.0,Confidence
2096,6323,2832.0,Identity 
2097,6327,38868.0,"Decade Under the Influence, A "
2098,6330,11458.0,People I Know
2099,6331,16636.0,Spellbound 
2100,6332,18736.0,The Lizzie McGuire Movie
2101,6333,36658.0,X2: X-Men United 
2102,6334,46989.0,Blue Car 
2103,6337,15394.0,Owning Mahowny 
2104,6338,10708.0,Daddy Day Care
2105,6339,22016.0,Man on the Train  
2106,6341,22958.0,"Shape of Things, The "
2107,6350,10515.0,Laputa: Castle in the Sky  
2108,6365,604.0,The Matrix Reloaded
2109,6367,10720.0,Down with Love 
2110,6368,51230.0,Cinemania 
2111,6370,1555.0,The Spanish Apartment
2112,6373,310.0,Bruce Almighty 
2113,6375,30055.0,Gigantic  
2114,6377,12.0,Finding Nemo 
2115,6378,9654.0,"Italian Job, The "
2116,6379,9902.0,Wrong Turn
2117,6380,2260.0,Capturing the Friedmans 
2118,6383,584.0,2 Fast 2 Furious
2119,6385,1088.0,Whale Rider 
2120,6390,43239.0,Silk Stockings 
2121,6400,51391.0,Murder on a Sunday Morning  
2122,6407,38720.0,"Walk, Don't Run "
2123,6422,21027.0,Shenandoah 
2124,6440,290.0,Barton Fink 
2125,6452,40085.0,"Long, Hot Summer, The "
2126,6454,2263.0,Music Box 
2127,6466,41791.0,Mississippi Masala 
2128,6482,10152.0,Dumb and Dumberer: When Harry Met Lloyd
2129,6483,31246.0,From Justin to Kelly
2130,6484,11375.0,Hollywood Homicide
2131,6493,17813.0,Alex & Emma
2132,6502,170.0,28 Days Later 
2133,6503,9471.0,Charlie's Angels: Full Throttle
2134,6515,52758.0,You Only Live Once 
2135,6516,38171.0,Anastasia 
2136,6534,1927.0,Hulk 
2137,6535,10327.0,"Legally Blonde 2: Red, White & Blonde "
2138,6536,14411.0,Sinbad: Legend of the Seven Seas 
2139,6537,296.0,Terminator 3: Rise of the Machines
2140,6538,302.0,Swimming Pool
2141,6539,22.0,Pirates of the Caribbean: The Curse of the Black Pearl 
2142,6541,8698.0,"League of Extraordinary Gentlemen, The  "
2143,6545,17920.0,I Capture the Castle 
2144,6547,32235.0,Northfork 
2145,6548,8961.0,Bad Boys II
2146,6549,17403.0,How to Deal
2147,6550,9486.0,Johnny English
2148,6552,3472.0,Dirty Pretty Things 
2149,6563,24356.0,Masked and Anonymous
